comment_type,dest_lang,translation,user_id,source_lang,rule_used,comment_id,created_at,updated_at,confidence
episode,it,Uomo oh uomo!! Diventando sempre più interessante con ogni episodio.,21667900,en,,14327295,2022-11-17 23:17:23,2022-11-17 23:17:23,
episode,it,In questo episodio entrambi i lati della storia sono così diversi.,21667900,en,,14341892,2022-11-19 10:46:22,2022-11-19 10:46:22,
episode,pt,"Neste episódio, ambos os lados da história são tão diferentes.",21667900,en,,14341892,2022-09-07 06:25:53,2022-09-07 06:25:53,
episode,es,La culpa es una emoción realmente desagradable 😔😢,21667900,en,,14342788,2019-10-03 10:23:37,2019-10-03 10:23:37,
episode,it,"Il POV di Cole e Alison è molto diverso?
A chi credere?",21667900,en,,14344572,2022-11-20 22:50:02,2022-11-20 22:50:02,
episode,it,Ammettilo! La parte migliore di questo episodio è Helen che ride ed è felice. ❤️,21667900,en,,14362176,2022-11-22 18:21:43,2022-11-22 18:21:43,
episode,it,"Noah e il terapista
Quella scena è davvero ben scritta ❤️e crea un grande impatto sul personaggio di Noah.",21667900,en,,14371731,2022-11-22 23:49:48,2022-11-22 23:49:48,
episode,it,Miserabile eroe è 😔,21667900,en,,14422248,2021-08-18 20:20:46,2021-08-18 20:20:46,
episode,tr,Şimdiye kadarki en iyi bölüm.,21667900,en,,14423219,2020-07-07 13:14:13,2020-07-07 13:14:13,
episode,fr,MERDE!! J'avais tellement peur pour Claire han merci à Dieu Jaime est venu,21667900,en,,14474948,2018-11-08 15:45:43,2018-11-08 15:45:43,
episode,ar,"حسنًا ، اعتقدت دائمًا أنه لا يوجد أحد أسوأ من Ramsey & Joffery لكن Jack Fucking Randall هو الأسوأ على الإطلاق.
مثير للاشمئزاز الوغد السادي 😣😣",21667900,en,,14490579,2022-06-13 03:07:32,2022-06-13 03:07:32,
episode,es,"Bueno, siempre pensé que nadie es peor que Ramsey y Joffery, pero Jack Fucking Randall es el peor de todos.
Repugnante bastardo sádico 😣😣",21667900,en,,14490579,2019-02-25 03:21:43,2019-02-25 03:21:43,
episode,en,Baby Jack is so so so cute 😻 😻 😻,21667900,en,,14503686,2018-10-26 06:25:37,2018-10-26 06:25:37,
episode,es,Baby Jack es tan lindo 😻 😻 😻,21667900,en,,14503686,2018-10-18 12:15:18,2018-10-18 12:15:18,
episode,fr,"Woah! Cet épisode est dégoûtant ou chef d'oeuvre, je ne peux pas décider. Je ne pouvais littéralement pas regarder certaines scènes de cet épisode. Tous les acteurs ont très bien joué leur rôle.",21667900,en,,14504281,2018-10-19 12:56:55,2018-10-19 12:56:55,
episode,it,"Woah! Questo episodio è disgustoso o capolavoro, non posso decidere. Non potevo letteralmente guardare alcune scene di questo episodio. Tutti gli attori hanno interpretato il loro ruolo incredibilmente bene.",21667900,en,,14504281,2020-06-12 22:00:52,2020-06-12 22:00:52,
episode,es,"Nosotros Stan tu padre, Brianna 😍❤️😻😘",21667900,en,,14557126,2018-11-01 06:32:01,2018-11-01 06:32:01,
episode,fr,"Nous Stan ton père, Brianna",21667900,en,,14557126,2018-11-09 14:23:00,2018-11-09 14:23:00,
episode,ar,أنا لا أنام الليلة.,21667900,en,,14596156,2018-10-23 23:30:31,2018-10-23 23:30:31,
episode,fr,Je ne dors pas ce soir.,21667900,en,,14596156,2018-10-23 19:20:15,2018-10-23 19:20:15,
episode,it,Non dormirò stanotte.,21667900,en,,14596156,2018-10-23 20:05:25,2018-10-23 20:05:25,
episode,pt,Eu não estou dormindo esta noite.,21667900,en,,14596156,2018-10-23 22:55:40,2018-10-23 22:55:40,
episode,fr,Jeune loup et walder frey.,21667900,en,,14623834,2018-10-30 23:35:05,2018-10-30 23:35:05,
episode,it,Giovane lupo e walder frey.,21667900,en,,14623834,2018-10-25 11:49:51,2018-10-25 11:49:51,
episode,it,Non toccarmi 😲😲😲😲😱😱😱,21667900,en,,14625751,2018-10-26 19:37:27,2018-10-26 19:37:27,
episode,ar,النهاية هي مرعبة سخيف 😱😭,21667900,en,,14684569,2018-10-28 22:46:38,2018-10-28 22:46:38,
episode,es,El final es jodidamente aterrador 😱😭,21667900,en,,14684569,2018-10-30 00:16:00,2018-10-30 00:16:00,
episode,fr,La fin est putain terrifiante,21667900,en,,14684569,2018-10-28 21:34:41,2018-10-28 21:34:41,
episode,it,La fine è fottutamente terrificante 😱😭,21667900,en,,14684569,2018-10-29 21:07:23,2018-10-29 21:07:23,
episode,pt,O final é fodidamente aterrorizante 😱😭,21667900,en,,14684569,2018-10-28 20:09:22,2018-10-28 20:09:22,
episode,tr,Sonu çok korkunç 😱,21667900,en,,14684569,2022-09-15 05:17:29,2022-09-15 05:17:29,
episode,it,Perché odiate la grazia? Non capisco,21667900,en,,14695243,2018-10-29 21:02:25,2018-10-29 21:02:25,
episode,pt,Eu estava bem aqui e ninguém podia me ver. 😭😭,21667900,en,,14696837,2018-11-18 07:35:06,2018-11-18 07:35:06,
episode,ar,نصيحة: استمعي لزوجتك حتى لو ماتت 😝,21667900,en,,14697386,2021-10-27 02:17:04,2021-10-27 02:17:04,
episode,es,Consejo: escucha a tu esposa incluso si está muerta 😝,21667900,en,,14697386,2018-10-29 20:16:09,2018-10-29 20:16:09,
episode,fr,Astuce: écoutez votre femme même si elle est morte,21667900,en,,14697386,2018-10-29 21:36:47,2018-10-29 21:36:47,
episode,it,Suggerimento: ascolta tua moglie anche se è morta 😝,21667900,en,,14697386,2018-10-29 21:53:53,2018-10-29 21:53:53,
episode,pl,"Wskazówka: słuchaj swojej żony, nawet jeśli nie żyje 😝",21667900,en,,14697386,2018-11-01 10:05:19,2018-11-01 10:05:19,
episode,pt,Dica: ouça sua esposa mesmo se ela estiver morta 😝,21667900,en,,14697386,2018-11-02 21:26:35,2018-11-02 21:26:35,
episode,ar,أعتقد أنني تبولت قليلاً في سروالي خلال مشهد السيارة هذا,21667900,en,,14697794,2021-10-28 02:29:18,2021-10-28 02:29:18,
episode,de,"Ich glaube, ich habe in dieser Autoszene ein bisschen in die Hose gepinkelt 🛀",21667900,en,,14697794,2019-06-23 22:24:37,2019-06-23 22:24:37,
episode,es,Creo que me oriné un poco en mis pantalones durante la escena del auto 🛀,21667900,en,,14697794,2018-10-30 21:48:51,2018-10-30 21:48:51,
episode,fr,Je pense que j'ai pissé un peu dans mon pantalon pendant cette scène de voiture,21667900,en,,14697794,2018-10-29 21:01:32,2018-10-29 21:01:32,
episode,it,Penso di aver fatto un po 'di pipì nei miei pantaloni durante quella scena automobilistica 🛀,21667900,en,,14697794,2018-10-29 22:43:03,2018-10-29 22:43:03,
episode,pt,Eu acho que eu fiz xixi um pouco na minha calça durante a cena do carro 🛀,21667900,en,,14697794,2018-11-04 19:07:22,2018-11-04 19:07:22,
episode,tr,Sanırım o araba sahnesinde pantolonuma biraz işedim 🛀,21667900,en,,14697794,2022-09-19 02:21:59,2022-09-19 02:21:59,
episode,ar,كانت موطنها أبيغيل لقد قتلت 😭😭😭😭😱😱,21667900,en,,14698623,2018-11-02 01:35:48,2018-11-02 01:35:48,
episode,es,"Hijo de puta, Abigail era real. Y ella la mató 😭😭😭😭😱😱",21667900,en,,14698623,2018-10-30 01:45:51,2018-10-30 01:45:51,
episode,fr,"Enfoiré, Abigail était réelle. Et elle l'a tuée",21667900,en,,14698623,2018-10-29 22:22:14,2018-10-29 22:22:14,
episode,it,"Figlio di puttana, Abigail era reale. E lei l'ha uccisa 😭😭😭😭😱😱",21667900,en,,14698623,2018-10-30 21:44:18,2018-10-30 21:44:18,
episode,pl,"Skurwysynu, Abigail była prawdziwa. I ona ją zabiła 😭😭😭😭😱😱",21667900,en,,14698623,2018-10-30 12:54:16,2018-10-30 12:54:16,
episode,pt,"Filho da puta, Abigail era real. E ela matou ela 😭😭😭😭😱😱",21667900,en,,14698623,2018-10-30 05:15:21,2018-10-30 05:15:21,
episode,ar,"رجل! لم أظن أبداً أنني أستطيع أن أبكي في قصة رعب.
النهاية هي جميلة تماما & تماما ❤️ ❤️",21667900,en,,14701017,2018-11-03 11:54:35,2018-11-03 11:54:35,
episode,de,"Mann! Ich hätte nie gedacht, dass ich in der Horrorgeschichte weinen könnte.
Das Ende ist perfekt und absolut schön",21667900,en,,14701017,2018-10-29 23:05:41,2018-10-29 23:05:41,
episode,es,"¡Hombre! Nunca pensé que podría llorar en la historia de terror.
El final es perfectamente y absolutamente hermoso ❤️ ❤️",21667900,en,,14701017,2018-10-29 17:23:45,2018-10-29 17:23:45,
episode,fr,"Homme! Je n'ai jamais pensé que je pourrais pleurer dans une histoire d'horreur.
La fin est parfaitement & absolument magnifique ❤️ ❤️",21667900,en,,14701017,2018-10-29 21:48:06,2018-10-29 21:48:06,
episode,it,"Uomo! Non avrei mai pensato di poter piangere nella storia dell'orrore.
Il finale è perfettamente e assolutamente bello ❤️ ❤️",21667900,en,,14701017,2018-10-30 10:04:08,2018-10-30 10:04:08,
episode,pl,"Mężczyzna! Nigdy nie myślałem, że potrafię płakać w horrorze.
Zakończenie jest idealnie i absolutnie piękne ❤️ ❤️",21667900,en,,14701017,2018-10-30 19:51:12,2018-10-30 19:51:12,
episode,pt,"Homem! Eu nunca pensei que poderia chorar em uma história de terror.
O final é perfeitamente e absolutamente lindo ❤️ ❤️",21667900,en,,14701017,2018-10-29 17:43:13,2018-10-29 17:43:13,
episode,es,¡WTF! 😕 😕 ¿Qué pasó con el final? 😯,21667900,en,,14773894,2021-07-24 18:53:31,2021-07-24 18:53:31,
episode,fr,WTF! 😕 😕 Qu'y avait-il avec la fin? 😯,21667900,en,,14773894,2019-01-12 16:19:03,2019-01-12 16:19:03,
episode,it,WTF! 😕 😕 Cosa c'era nel finale? 😯,21667900,en,,14773894,2019-01-06 13:40:49,2019-01-06 13:40:49,
episode,pt,WTF! 😕 😕 O que houve com o final? 😯,21667900,en,,14773894,2019-01-17 14:35:11,2019-01-17 14:35:11,
episode,ar,"يستغرق الأمر 52 حلقة لتبني كالي. ولكن في النهاية سعيدة جدا لها.
ومن الرائع أن نرى نوحًا على أنه يسوع. لا تهاجم نوح قبل أن ترى تمثيله.",21667900,en,,14839224,2022-02-18 16:02:16,2022-02-18 16:02:16,
episode,fr,"Il faut 52 épisodes pour adopter callie. Mais finalement si heureux pour elle.
Et c'est bien de voir Noé comme Jésus. Ne frappez pas Noé avant de voir son rôle.",21667900,en,,14839224,2019-08-24 21:38:11,2019-08-24 21:38:11,
episode,it,"Ci vogliono 52 episodi per adottare il callie. Ma finalmente così felice per lei.
Ed è bello vedere Noè come Gesù. Non colpire Noè prima di vedere la sua recitazione.",21667900,en,,14839224,2019-06-15 23:08:35,2019-06-15 23:08:35,
episode,pt,"São necessários 52 episódios para adotar o callie. Mas finalmente tão feliz por ela.
E é ótimo ver Noé como Jesus. Não bata Noah antes de ver sua atuação.",21667900,en,,14839224,2019-04-21 03:22:14,2019-04-21 03:22:14,
episode,tr,"Callie'yi benimsemek 52 bölüm sürer. Ama sonunda onun adına çok sevindim.
Ve Noah'ı İsa olarak görmek harika. Oyunculuğunu görmeden Noah'a vurmayın.",21667900,en,,14839224,2021-04-20 22:37:11,2021-04-20 22:37:11,
episode,es,"Bueno, eso es un buen comienzo.
Es realmente intrigante.",21667900,en,,14843224,2018-11-07 20:27:28,2018-11-07 20:27:28,
episode,pt,"Bem, isso é um bom começo.
É realmente intrigante.",21667900,en,,14843224,2019-04-27 18:14:39,2019-04-27 18:14:39,
episode,ar,Phew ... كانت تلك الحلقة مكثفة.,21667900,en,,14897534,2018-11-12 23:41:12,2018-11-12 23:41:12,
episode,ar,كان يجب أن يكون بيك يركض عندما يذهب جو إلى الحمام.,21667900,en,,14925888,2018-11-14 18:48:23,2018-11-14 18:48:23,
episode,pt,"Eu estou ficando louco!! AMD!!
OMFG !!
Candace está viva e Beck está morto 😔😵😵
Espero que haja uma temporada 2.",21667900,en,,14926207,2018-11-13 06:51:53,2018-11-13 06:51:53,
episode,ar,رؤية جاك في مشهد النهاية حطمني. 😭😭,21667900,en,,14953509,2018-11-15 05:02:30,2018-11-15 05:02:30,
episode,en,Seeing Jack in the ending scene just broke me. 😭😭,21667900,en,,14953509,2018-11-15 16:41:22,2018-11-15 16:41:22,
episode,es,El personaje de Heidi es realmente secreto y confuso.,21667900,en,,14988881,2018-12-11 09:06:51,2018-12-11 09:06:51,
episode,pt,O personagem de Heidi é realmente secreto e confuso.,21667900,en,,14988881,2019-05-20 23:54:02,2019-05-20 23:54:02,
episode,fr,Quelqu'un a senti des vibrations de vikings à la fin?,21667900,en,,15001695,2018-11-24 16:51:43,2018-11-24 16:51:43,
episode,pt,"Oh cara! Esta temporada é tão fodida. Todo mundo está fazendo decisões insanamente estúpidas. Especialmente Callie.
O que diabos falava pensando em ir com diamante?",21667900,en,,15014882,2019-01-22 22:40:09,2019-01-22 22:40:09,
episode,ar,إنهم لطيفون. ❤️,21667900,en,,15016537,2021-07-10 07:07:13,2021-07-10 07:07:13,
episode,es,Son lindos ❤️,21667900,en,,15016537,2018-11-19 18:49:28,2018-11-19 18:49:28,
episode,fr,Ils sont mignons. ❤️,21667900,en,,15016537,2019-02-04 23:49:53,2019-02-04 23:49:53,
episode,it,Sono carini. ❤️,21667900,en,,15016537,2018-11-19 20:52:16,2018-11-19 20:52:16,
episode,pt,Eles são fofos. ❤️,21667900,en,,15016537,2022-02-03 03:35:59,2022-02-03 03:35:59,
episode,ar,هذا المشهد كان بالتأكيد زاحف 😱,21667900,en,,15016539,2018-11-19 19:54:38,2018-11-19 19:54:38,
episode,es,Esa escena fue definitivamente espeluznante,21667900,en,,15016539,2018-11-19 18:49:23,2018-11-19 18:49:23,
episode,fa,اون صحنه قطعا ترسناک بود😱,21667900,en,,15016539,2022-01-20 17:04:29,2022-01-20 17:04:29,
episode,fr,Cette scène était vraiment effrayant 😱,21667900,en,,15016539,2018-11-19 13:33:59,2018-11-19 13:33:59,
episode,it,Quella scena era decisamente raccapricciante 😱,21667900,en,,15016539,2018-11-19 11:15:14,2018-11-19 11:15:14,
episode,pl,Ta scena była zdecydowanie przerażająca 😱,21667900,en,,15016539,2020-05-18 12:26:19,2020-05-18 12:26:19,
episode,pt,Aquela cena foi definitivamente assustadora 😱,21667900,en,,15016539,2018-11-20 23:42:38,2018-11-20 23:42:38,
episode,tr,O sahne kesinlikle ürkütücüydü 😱,21667900,en,,15016539,2021-11-18 16:06:48,2021-11-18 16:06:48,
episode,es,No puedo manejarlo 😭😭😭😭,21667900,en,,15028256,2018-11-23 06:28:09,2018-11-23 06:28:09,
episode,fr,"Alfred est faible. King ne devrait pas être faible.
Je préfère tommen Baratheon à Alfred.",21667900,en,,15029176,2018-11-20 12:59:14,2018-11-20 12:59:14,
episode,pt,"Alfred é FRACO. King não deve ser fraco.
Prefiro Tommen Baratheon do que Alfred.",21667900,en,,15029176,2019-09-16 11:41:39,2019-09-16 11:41:39,
episode,ar,وتذهب إيمي لأفضل قديس كوميدي إلى الأب بيوككا 😂,21667900,en,,15029533,2020-04-13 03:19:18,2020-04-13 03:19:18,
episode,el,Και το emmy για τον καλύτερο κόμικ αγάπη πηγαίνει στο FATHER BEOCCA 😂,21667900,en,,15029533,2020-03-30 03:30:48,2020-03-30 03:30:48,
episode,es,Y el emmy por el mejor santo cómico va a PATHER BEOCCA,21667900,en,,15029533,2018-12-05 00:39:57,2018-12-05 00:39:57,
episode,fa,و امی بهترین قدیس کمیک به FTHER BEOCCA 😂,21667900,en,,15029533,2022-08-29 02:14:47,2022-08-29 02:14:47,
episode,fr,Et le emmy du meilleur saint comique va à PÈRE BEOCCA,21667900,en,,15029533,2018-12-10 23:45:23,2018-12-10 23:45:23,
episode,it,E l'emmy per il miglior santo dei fumetti va a FATHER BEOCCA 😂,21667900,en,,15029533,2018-11-21 20:09:31,2018-11-21 20:09:31,
episode,pt,E o emmy para o melhor santo cômico vai para PAI BEOCCA 😂,21667900,en,,15029533,2018-11-20 17:00:10,2018-11-20 17:00:10,
episode,ar,"""الأخوات"" ❤️💕",21667900,en,,15040946,2018-12-24 02:20:44,2018-12-24 02:20:44,
episode,es,"""Hermanas"" ❤️💕",21667900,en,,15040946,2023-04-27 03:45:31,2023-04-27 03:45:31,
episode,fr,"""Soeurs"" ❤️💕",21667900,en,,15040946,2020-07-02 08:37:20,2020-07-02 08:37:20,
episode,it,"""Sorelle"" ❤️💕",21667900,en,,15040946,2020-01-20 14:56:12,2020-01-20 14:56:12,
episode,pt,"""Irmãs"" ❤️💕",21667900,en,,15040946,2020-03-30 03:09:05,2020-03-30 03:09:05,
episode,ar,كانت تلك اللحظة رائعة. ♥,21667900,en,,15040949,2018-12-24 02:19:32,2018-12-24 02:19:32,
episode,az,O an çox sərin idi. ♥,21667900,en,,15040949,2021-07-27 02:56:12,2021-07-27 02:56:12,
episode,es,Ese momento fue tan genial. ♥,21667900,en,,15040949,2018-11-23 19:22:40,2018-11-23 19:22:40,
episode,fa,اون لحظه خیلی باحال بود ♥,21667900,en,,15040949,2022-01-29 16:56:18,2022-01-29 16:56:18,
episode,fr,Ce moment était tellement cool. ♥,21667900,en,,15040949,2018-11-21 22:11:29,2018-11-21 22:11:29,
episode,it,Quel momento è stato così bello. ♥,21667900,en,,15040949,2018-11-21 23:27:52,2018-11-21 23:27:52,
episode,pt,Esse momento foi tão legal. ♥,21667900,en,,15040949,2018-11-24 16:16:47,2018-11-24 16:16:47,
episode,tr,O an çok güzeldi. ♥,21667900,en,,15040949,2021-11-18 18:37:46,2021-11-18 18:37:46,
episode,en,What kind of father treat her daughter like that? 😭😭,21667900,en,,15040963,2018-11-21 12:24:06,2018-11-21 12:24:06,
episode,es,¿Qué clase de padre trata así a su hija? 😭😭,21667900,en,,15040963,2018-11-22 07:25:53,2018-11-22 07:25:53,
episode,fr,Quel genre de père traite sa fille comme ça? 😭😭,21667900,en,,15040963,2018-11-21 22:11:44,2018-11-21 22:11:44,
episode,it,Che tipo di padre tratta sua figlia in quel modo? 😭😭,21667900,en,,15040963,2018-11-21 10:55:15,2018-11-21 10:55:15,
episode,ar,هذا يذكرني بـ Jon و Ygritte ❤️😢,21667900,en,,15041325,2018-11-28 22:11:49,2018-11-28 22:11:49,
episode,de,Das erinnert mich an Jon und Ygritte,21667900,en,,15041325,2020-01-14 01:21:24,2020-01-14 01:21:24,
episode,el,Αυτό μου θυμίζει Jon και Ygritte ❤️😢,21667900,en,,15041325,2020-03-31 03:07:49,2020-03-31 03:07:49,
episode,es,Eso me recuerda a Jon y Ygritte ❤️😢,21667900,en,,15041325,2018-11-21 17:45:55,2018-11-21 17:45:55,
episode,fa,این منو یاد جون و ایگریت میندازه ❤️😢,21667900,en,,15041325,2022-08-30 22:09:42,2022-08-30 22:09:42,
episode,fr,Cela me rappelle Jon et Ygritte,21667900,en,,15041325,2018-11-22 19:54:03,2018-11-22 19:54:03,
episode,it,Questo mi ricorda Jon e Ygritte ❤️😢,21667900,en,,15041325,2019-02-17 20:03:45,2019-02-17 20:03:45,
episode,pl,To przypomina mi Jona i Ygritte ❤️😢,21667900,en,,15041325,2020-10-20 12:42:14,2020-10-20 12:42:14,
episode,pt,Isso me lembra de Jon e Ygritte?,21667900,en,,15041325,2018-11-22 20:46:24,2018-11-22 20:46:24,
episode,ro,Asta îmi amintește de Jon și Ygritte ❤️😢,21667900,en,,15041325,2020-09-09 19:34:52,2020-09-09 19:34:52,
episode,tr,Bu bana Jon ve Ygritte'i hatırlatıyor ❤️😢,21667900,en,,15041325,2020-05-10 09:41:35,2020-05-10 09:41:35,
episode,it,Sono contento di vedere qualcosa dallo sfondo di Miguel ❤️,21667900,en,,15042071,2018-11-21 11:01:06,2018-11-21 11:01:06,
episode,es,Necesitamos más chistes sobre este asunto.,21667900,en,,15054497,2018-11-23 18:10:40,2018-11-23 18:10:40,
episode,fr,Nous avons besoin de plus de blagues à ce sujet,21667900,en,,15054497,2018-11-25 17:48:48,2018-11-25 17:48:48,
episode,pt,Precisamos de mais piadas sobre este assunto?,21667900,en,,15054497,2018-11-22 20:49:00,2018-11-22 20:49:00,
episode,ar,"هل شعرت أي شخص أفريل لافين؟
(رئيس فوق الماء)",21667900,en,,15054507,2018-11-24 01:11:33,2018-11-24 01:11:33,
episode,es,"Alguien sintió Avril Lavigne?
(Cabeza sobre el agua)",21667900,en,,15054507,2018-11-22 19:01:48,2018-11-22 19:01:48,
episode,fr,"Quelqu'un a senti Avril Lavigne?
(Tête au dessus de l'eau)",21667900,en,,15054507,2018-11-22 18:17:33,2018-11-22 18:17:33,
episode,pt,"Alguém sentiu Avril Lavigne?
(Cabeça acima da água)",21667900,en,,15054507,2018-11-23 12:06:42,2018-11-23 12:06:42,
episode,ar,مؤرقة من منزل التل ؟؟؟ 😵,21667900,en,,15054510,2018-11-24 01:09:25,2018-11-24 01:09:25,
episode,es,Haunting de la casa de la colina? 😵,21667900,en,,15054510,2018-11-23 18:10:13,2018-11-23 18:10:13,
episode,fa,تسخیر خانه تپه؟؟؟ 😵,21667900,en,,15054510,2022-08-31 00:38:05,2022-08-31 00:38:05,
episode,fr,Hanté de colline maison ??? 😵,21667900,en,,15054510,2018-11-23 19:35:12,2018-11-23 19:35:12,
episode,it,Haunting of hill house ??? 😵,21667900,en,,15054510,2018-11-22 14:47:43,2018-11-22 14:47:43,
episode,pt,Assombração de casa de colina ??? 😵,21667900,en,,15054510,2018-11-22 20:48:50,2018-11-22 20:48:50,
episode,ar,"رجلان مختلفان تمامًا عن بعضهما البعض لا يزالان يتمتعان باحترام كبير لبعضهما البعض.
#UthredAndAlfred

💕😭",21667900,en,,15056513,2021-07-07 12:51:20,2021-07-07 12:51:20,
episode,es,"Dos hombres que son muy diferentes el uno del otro, pero ambos se respetan mucho.
#UthredAndAlfred

💕😭",21667900,en,,15056513,2020-07-24 19:43:27,2020-07-24 19:43:27,
episode,it,"Due uomini molto diversi tra loro, entrambi hanno un immenso rispetto l'uno per l'altro.
#UthredAndAlfred

💕😭",21667900,en,,15056513,2019-04-07 13:52:54,2019-04-07 13:52:54,
episode,pt,"Dois homens que são muito diferentes uns dos outros ainda têm imenso respeito um pelo outro.
#UthredAndAlfred

💕😭",21667900,en,,15056513,2018-11-24 18:45:27,2018-11-24 18:45:27,
episode,es,"Yo en los últimos 10 minutos: no me importa quién ganó la batalla. Por favor, por el amor de Dios, mata a ese maldito hijo de puta Aethelwold.",21667900,en,,15063354,2018-11-24 10:00:21,2018-11-24 10:00:21,
episode,it,"Il primo episodio è incredibilmente realistico. Grande colonna sonora, cinematografia, scelta dei luoghi.
L'abbigliamento è la parte migliore di questo episodio.
'Lunga vita alla regina' 👑",21667900,en,,15073904,2019-07-22 13:48:20,2019-07-22 13:48:20,
episode,fr,"Allez Brianna Allez!
Nous cherchons pour toi 🙆",21667900,en,,15094714,2018-11-26 05:20:57,2018-11-26 05:20:57,
episode,it,Questa è la nostra ragazza! 🙋,21667900,en,,15122304,2018-11-29 00:47:56,2018-11-29 00:47:56,
episode,ar,"أنت تعرف أكثر ما يعجبني في هذه الحلقة؟
نقل الشخصيات من الأطفال إلى المراهقين. انها جميلة جدا وواقعية بشكل كبير.",21667900,en,,15122335,2018-12-24 03:41:29,2018-12-24 03:41:29,
episode,az,"Bu epizodda ən çox nəyi sevdiyimi bilirsinizmi?
Simvolların uşaqlardan yeniyetmələrə keçməsi. Çox gözəl və kəskin dərəcədə realdır.",21667900,en,,15122335,2021-07-29 00:22:54,2021-07-29 00:22:54,
episode,ca,"Saps què m'agrada més d'aquest episodi?
La transició dels personatges de nens a adolescents. És tan bonic i dràsticament realista.",21667900,en,,15122335,2022-04-13 20:51:50,2022-04-13 20:51:50,
episode,es,"¿Sabes lo que más me gusta de este episodio?
La transición de personajes de niños a adolescentes. Es tan hermoso y drásticamente realista.",21667900,en,,15122335,2018-11-29 05:44:11,2018-11-29 05:44:11,
episode,fa,"می دانید چه چیزی را در این قسمت بیشتر دوست دارم؟
انتقال شخصیت ها از کودکان به نوجوانان. بسیار زیبا و به شدت واقعی است.",21667900,en,,15122335,2022-01-22 17:07:55,2022-01-22 17:07:55,
episode,fr,"Vous savez ce que j'aime le plus dans cet épisode?
La transition des personnages d’enfants à adolescents. C'est tellement beau et tellement réaliste.",21667900,en,,15122335,2018-12-18 21:48:59,2018-12-18 21:48:59,
episode,it,"Sai cosa mi piace di più di questo episodio?
La transizione dei personaggi dai bambini agli adolescenti. È così bello e drasticamente realistico.",21667900,en,,15122335,2018-11-28 10:35:11,2018-11-28 10:35:11,
episode,ka,"იცით, რაც ყველაზე მეტად მომწონს ამ ეპიზოდის შესახებ?
პერსონაჟების გადასვლა ბავშვებიდან მოზარდებში. ეს ძალიან ლამაზი და მკვეთრად რეალისტურია.",21667900,en,,15122335,2020-05-06 22:28:01,2020-05-06 22:28:01,
episode,mk,"Знаете што најмногу ми се допаѓа во оваа епизода?
Премин на ликови од деца во тинејџери. Тоа е толку убаво и драстично реално.",21667900,en,,15122335,2021-04-09 22:27:44,2021-04-09 22:27:44,
episode,pl,"Wiesz, co najbardziej lubię w tym odcinku?
Przenoszenie postaci z dzieci na nastolatków. Jest tak piękny i drastycznie realistyczny.",21667900,en,,15122335,2020-04-13 20:07:38,2020-04-13 20:07:38,
episode,pt,"Você sabe o que eu mais gosto sobre este episódio?
A transição de personagens de crianças para adolescentes. É tão bonito e drasticamente realista.",21667900,en,,15122335,2018-11-28 17:59:52,2018-11-28 17:59:52,
episode,ro,"Știi ce îmi place cel mai mult la acest episod?
Trecerea personajelor de la copii la adolescenți. Este atât de frumos și drastic de realist.",21667900,en,,15122335,2021-12-29 10:34:13,2021-12-29 10:34:13,
episode,ru,"Знаете, что мне больше всего нравится в этой серии?
Переход персонажей из детей в подростков. Это так красиво и невероятно реалистично.",21667900,en,,15122335,2020-08-28 10:16:40,2020-08-28 10:16:40,
episode,tr,"Bu bölümde en çok neyi seviyorum biliyor musun?
Karakterlerin çocuklardan gençlere geçişi. Çok güzel ve son derece gerçekçi.",21667900,en,,15122335,2021-08-12 09:43:49,2021-08-12 09:43:49,
episode,it,Questa introduzione è davvero sorprendente. 😍 😍 😍,21667900,en,,15122356,2018-11-29 18:38:21,2018-11-29 18:38:21,
episode,ar,هذا الجزء مذهل حقًا 😍 😍 كيف تصف تلك اللحظة بأنها جميلة جدًا ❤️ ❤️,21667900,en,,15124071,2021-10-25 20:03:40,2021-10-25 20:03:40,
episode,es,"Esta parte es realmente increíble, y cómo ella describe ese momento es tan hermoso ❤️ ❤️",21667900,en,,15124071,2018-11-28 15:15:24,2018-11-28 15:15:24,
episode,fa,این قسمت واقعا شگفت انگیز است 😍 😍 نحوه توصیف اون لحظه خیلی قشنگه ❤️ ❤️,21667900,en,,15124071,2022-01-30 17:16:58,2022-01-30 17:16:58,
episode,fr,Cette partie vraiment incroyable 😍 😍 comment elle décrit ce moment est si belle ❤️ ❤️,21667900,en,,15124071,2020-07-10 13:37:54,2020-07-10 13:37:54,
episode,it,Questa parte davvero sorprendente 😍 😍 come sta descrivendo quel momento è così bella ❤️ ❤️,21667900,en,,15124071,2018-11-28 20:43:04,2018-11-28 20:43:04,
episode,pt,Essa parte realmente incrível como ela está descrevendo esse momento é tão bonita ❤️ ❤️,21667900,en,,15124071,2018-11-28 14:46:30,2018-11-28 14:46:30,
episode,it,"Beh, è ​​stato piuttosto diretto. 😂😜😜",21667900,en,,15124121,2018-11-28 15:00:17,2018-11-28 15:00:17,
episode,pt,"Bem, isso foi bem direto. 😂😜😜",21667900,en,,15124121,2018-12-03 01:14:28,2018-12-03 01:14:28,
episode,es,nadie es inocente,21667900,en,,15134035,2023-05-14 22:02:40,2023-05-14 22:02:40,
episode,it,Nessuno è innocente,21667900,en,,15134035,2021-05-12 21:21:36,2021-05-12 21:21:36,
